id;id_cliente;dt_compra;produto;qtde;delivery;pgto
704;;10/02/2019;111;3;s;cc
705;1261;10/02/2019;10;1;n;cc
706;;10/02/2019;85;4;s;cc
707;4602;10/02/2019;3;2;n;cc
708;3743;10/02/2019;42;4;s;cc
709;1543;10/02/2019;20;2;n;cd
710;;10/02/2019;109;3;s;cd
711;4277;10/02/2019;24;4;n;cd
712;3151;10/02/2019;31;4;s;cc
713;4891;10/02/2019;35;1;n;cc
714;2626;10/02/2019;66;5;;d
715;890;10/02/2019;70;6;s;cd
716;;10/02/2019;107;6;s;cd
717;;10/02/2019;93;2;s;d
718;3989;10/02/2019;66;1;s;cd
719;1474;10/02/2019;7;5;n;cc
720;4222;10/02/2019;22;3;n;cc
721;4362;10/02/2019;31;2;n;cc
722;;11/02/2019;97;5;n;cc
723;91;11/02/2019;26;6;n;cc
724;3393;11/02/2019;65;2;n;cc
725;;11/02/2019;117;5;n;d
726;4988;11/02/2019;4;6;n;d
727;2087;11/02/2019;57;2;n;cc
728;;11/02/2019;100;1;n;cc
729;;11/02/2019;104;6;n;cd
730;;11/02/2019;76;2;n;cd
731;2072;11/02/2019;28;2;s;d
732;;11/02/2019;97;1;n;cd
733;1079;11/02/2019;12;3;s;cd
734;;11/02/2019;84;3;n;cd
735;;11/02/2019;88;3;s;d
736;1358;11/02/2019;47;1;s;d
737;;11/02/2019;107;6;s;d
738;;11/02/2019;92;3;n;cc
739;3935;11/02/2019;38;4;s;cd
740;;11/02/2019;91;2;s;d
741;4649;11/02/2019;54;5;n;cd
742;1128;11/02/2019;10;2;n;cc
743;4407;12/02/2019;19;1;;cc
744;2518;12/02/2019;7;3;n;cd
745;1409;12/02/2019;5;1;n;cc
746;;12/02/2019;89;1;n;cc
747;3914;12/02/2019;37;6;n;d
748;;12/02/2019;77;2;n;cd
749;1001;12/02/2019;3;5;n;cc
750;;12/02/2019;108;3;n;cd
751;;12/02/2019;117;5;s;d
752;3111;12/02/2019;55;2;n;cd
753;;12/02/2019;108;3;s;cc
754;;12/02/2019;80;4;n;cc
755;;13/02/2019;86;1;s;cc
756;3718;13/02/2019;17;4;n;d
757;688;13/02/2019;20;6;s;cc
758;;13/02/2019;82;1;n;d
759;;13/02/2019;96;3;n;d
760;;13/02/2019;89;3;n;cd
761;3256;13/02/2019;59;5;n;cd
762;11;13/02/2019;12;5;n;cc
763;;13/02/2019;87;4;s;d
764;2067;13/02/2019;50;6;;cc
765;4444;13/02/2019;5;5;s;cd
766;4032;13/02/2019;15;2;s;cc
767;;13/02/2019;79;4;s;cc
768;3822;13/02/2019;54;3;s;d
769;3766;13/02/2019;1;3;n;cc
770;;13/02/2019;98;3;s;cd
771;4850;13/02/2019;19;6;n;cc
772;3294;13/02/2019;59;6;s;cc
773;2301;13/02/2019;5;5;n;d
774;;13/02/2019;81;1;s;cc
775;;13/02/2019;110;5;n;cc
776;982;13/02/2019;26;4;s;cc
777;;13/02/2019;111;2;s;d
778;;13/02/2019;78;4;n;cd
779;2875;14/02/2019;61;2;s;cc
780;1222;14/02/2019;63;4;n;cc
781;2283;14/02/2019;55;1;s;d
782;;14/02/2019;96;6;n;cd
783;;14/02/2019;109;6;;cc
784;2211;14/02/2019;53;1;n;d
785;478;14/02/2019;21;5;n;cd
786;2040;14/02/2019;36;5;n;d
787;878;14/02/2019;60;5;n;cd
788;231;14/02/2019;4;1;n;d
789;3306;14/02/2019;57;6;n;cc
790;;14/02/2019;80;6;;d
791;4502;15/02/2019;68;6;n;d
792;1842;15/02/2019;5;3;n;cd
793;1324;15/02/2019;70;5;n;d
794;;15/02/2019;86;5;n;cc
795;818;15/02/2019;71;3;n;cd
796;51;15/02/2019;28;2;n;cd
797;4903;15/02/2019;44;1;n;cd
798;;15/02/2019;89;4;n;cc
799;4298;15/02/2019;72;2;n;cd
800;;15/02/2019;117;3;n;cd
801;3116;15/02/2019;71;2;s;cd
802;94;15/02/2019;70;1;s;cc
803;3020;15/02/2019;62;2;n;cc
804;;16/02/2019;104;1;s;cd
805;;16/02/2019;117;6;n;d
806;4475;16/02/2019;70;1;s;d
807;4430;16/02/2019;8;1;n;d
808;;16/02/2019;85;6;s;cc
809;4942;16/02/2019;29;1;n;cd
810;3726;16/02/2019;39;5;s;cc
811;3117;16/02/2019;9;3;n;d
812;764;16/02/2019;41;6;s;cc
813;4238;16/02/2019;54;2;n;cd
814;4638;16/02/2019;3;3;s;d
815;4795;16/02/2019;17;3;n;d
816;;17/02/2019;92;6;;cc
817;2887;17/02/2019;32;1;s;cd
818;1857;17/02/2019;33;1;s;cc
819;2468;17/02/2019;56;1;s;cd
820;;17/02/2019;106;1;s;cc
821;;17/02/2019;86;6;n;d
822;;17/02/2019;86;3;n;cc
823;3080;17/02/2019;65;2;n;cc
824;3540;17/02/2019;4;5;n;d
825;364;17/02/2019;47;1;n;d
826;1944;17/02/2019;54;3;n;d
827;2964;17/02/2019;38;6;n;cc
828;1759;17/02/2019;74;1;n;cd
829;4921;17/02/2019;34;1;n;d
830;982;17/02/2019;1;5;n;cc
831;3901;17/02/2019;44;2;n;cc
832;2533;17/02/2019;58;3;n;cc
833;;17/02/2019;110;5;s;cc
834;;18/02/2019;82;3;n;d
835;112;18/02/2019;48;6;s;cc
836;2374;18/02/2019;26;6;n;d
837;125;18/02/2019;9;3;s;cc
838;;18/02/2019;115;3;s;cc
839;3232;18/02/2019;36;1;s;cc
840;3557;18/02/2019;54;1;n;d
841;1061;18/02/2019;74;4;s;cc
842;95;18/02/2019;11;3;s;cc
843;;18/02/2019;96;2;n;d
844;4222;18/02/2019;2;1;n;cc
845;;18/02/2019;80;3;;cd
846;2195;18/02/2019;46;5;n;cd
847;;18/02/2019;119;1;n;cc
848;;18/02/2019;90;1;n;cc
849;;18/02/2019;89;4;n;cd
850;4537;18/02/2019;27;6;n;cd
851;;18/02/2019;86;3;n;d
852;3750;18/02/2019;13;3;n;cd
853;4976;18/02/2019;44;4;s;cd
854;152;18/02/2019;7;4;n;cd
855;3386;18/02/2019;51;5;s;d
856;;18/02/2019;107;2;n;cd
857;;19/02/2019;87;3;s;cc
858;;19/02/2019;93;1;n;d
859;2566;19/02/2019;4;2;s;d
860;1721;19/02/2019;34;4;n;cc
861;3189;19/02/2019;6;5;n;cc
862;17;19/02/2019;28;2;n;cd
863;4006;19/02/2019;4;1;n;d
864;;19/02/2019;119;6;n;cc
865;;19/02/2019;112;4;s;cc
866;4013;19/02/2019;51;3;;cd
867;4352;19/02/2019;19;5;s;d
868;;20/02/2019;78;1;s;cc
869;1294;20/02/2019;73;5;s;cd
870;1065;20/02/2019;33;1;s;cc
871;54;20/02/2019;54;1;n;d
872;;20/02/2019;89;3;s;cd
873;1826;20/02/2019;55;6;n;cc
874;;20/02/2019;82;1;s;d
875;2422;20/02/2019;45;4;n;d
876;141;20/02/2019;40;1;s;cd
877;;20/02/2019;80;3;n;cc
878;2245;20/02/2019;6;5;;d
879;4104;20/02/2019;3;2;s;cc
880;84;20/02/2019;3;5;n;d
881;975;20/02/2019;55;5;s;cc
882;;20/02/2019;84;5;n;cc
883;4515;20/02/2019;18;6;s;d
884;;21/02/2019;101;6;n;cc
885;3231;21/02/2019;22;3;;cc
886;;21/02/2019;78;4;n;cc
887;;21/02/2019;117;4;n;cd
888;342;21/02/2019;71;3;n;cc
889;;21/02/2019;99;5;n;d
890;;21/02/2019;100;5;n;d
891;;21/02/2019;91;4;n;d
892;2382;21/02/2019;23;5;;cc
893;1478;21/02/2019;59;4;n;d
894;;21/02/2019;116;5;n;cc
895;;21/02/2019;77;2;n;d
896;451;21/02/2019;50;4;n;cd
897;;21/02/2019;94;5;n;cd
898;;21/02/2019;100;1;n;cd
899;4159;21/02/2019;13;2;n;d
900;831;21/02/2019;23;2;n;d
901;4669;21/02/2019;2;1;n;cd
902;1221;21/02/2019;55;1;n;cc
903;45;21/02/2019;45;3;s;d
904;;21/02/2019;86;4;s;cc
905;3585;21/02/2019;42;1;n;cd
906;3309;22/02/2019;17;6;s;cc
907;3070;22/02/2019;59;2;n;cc
908;757;22/02/2019;55;1;s;cc
909;3662;22/02/2019;35;6;n;cd
910;2572;22/02/2019;49;3;s;cd
911;1567;22/02/2019;37;5;n;cd
912;1424;22/02/2019;22;5;s;d
913;4535;22/02/2019;3;5;n;cd
914;;22/02/2019;99;5;s;cd
915;3972;22/02/2019;45;4;n;d
916;2539;23/02/2019;64;4;s;cc
917;3535;23/02/2019;2;1;n;cd
918;;23/02/2019;119;1;;cd
919;4837;23/02/2019;37;3;s;cc
920;;23/02/2019;95;2;s;d
921;;23/02/2019;88;1;s;d
922;4188;23/02/2019;25;5;s;d
923;;23/02/2019;95;1;n;cc
924;862;23/02/2019;27;1;n;cc
925;738;23/02/2019;49;6;n;cd
926;3853;23/02/2019;56;5;n;cd
927;4702;23/02/2019;17;4;n;d
928;1983;23/02/2019;37;3;n;d
929;4533;23/02/2019;13;4;n;d
930;;23/02/2019;102;2;n;cc
931;1667;23/02/2019;49;6;n;cc
932;142;23/02/2019;73;4;n;cc
933;;23/02/2019;94;5;n;cd
934;;23/02/2019;108;6;n;cc
935;369;23/02/2019;59;1;s;cc
936;2602;23/02/2019;73;4;n;cc
937;4609;23/02/2019;18;6;s;cd
938;;23/02/2019;103;2;n;cd
939;;23/02/2019;86;1;s;cc
940;2145;23/02/2019;12;5;s;cc
941;4078;24/02/2019;53;6;s;cd
942;1106;24/02/2019;32;1;n;cc
943;1167;24/02/2019;24;4;s;cd
944;4557;24/02/2019;65;1;s;cc
945;903;24/02/2019;75;5;n;cd
946;3150;24/02/2019;28;3;n;cd
947;2652;24/02/2019;60;6;;cc
948;;24/02/2019;115;2;n;cc
949;4243;24/02/2019;3;3;n;cc
950;498;24/02/2019;63;3;n;cc
951;;24/02/2019;87;1;n;cc
952;;24/02/2019;106;1;n;cc
953;3578;24/02/2019;75;2;n;d
954;;24/02/2019;99;1;n;cd
955;3797;25/02/2019;34;5;s;cc
956;3082;25/02/2019;70;2;n;cc
957;1015;25/02/2019;35;3;s;cc
958;2840;25/02/2019;44;2;n;cd
959;4243;25/02/2019;55;6;s;cc
960;;25/02/2019;77;4;n;cc
961;624;25/02/2019;69;6;s;d
962;1170;25/02/2019;24;4;n;d
963;895;25/02/2019;62;5;n;cc
964;;25/02/2019;107;3;n;d
965;41;25/02/2019;75;6;n;cd
966;1002;25/02/2019;57;3;n;cd
967;1128;25/02/2019;31;5;s;d
968;56;25/02/2019;53;2;;cd
969;1713;25/02/2019;2;1;s;cd
970;;25/02/2019;101;6;s;d
971;;26/02/2019;119;4;n;cc
972;;26/02/2019;94;2;s;cd
973;623;26/02/2019;73;6;n;cd
974;4369;26/02/2019;52;5;s;d
975;2999;26/02/2019;15;4;n;cc
976;1846;26/02/2019;57;3;;cc
977;;26/02/2019;79;5;n;d
978;1774;26/02/2019;7;4;n;cc
979;1919;26/02/2019;16;5;n;cc
980;3272;26/02/2019;48;4;n;cd
981;3047;26/02/2019;75;3;n;cd
982;1480;26/02/2019;26;5;n;cd
983;;26/02/2019;98;4;;d
984;;26/02/2019;102;1;n;cd
985;162;26/02/2019;49;3;n;cc
986;;26/02/2019;93;5;n;d
987;;26/02/2019;102;6;n;cd
988;;26/02/2019;79;6;n;cc
989;;26/02/2019;110;3;n;cd
990;2969;27/02/2019;46;4;n;cd
991;2085;27/02/2019;72;4;n;cc
992;;27/02/2019;78;6;n;cd
993;1857;27/02/2019;59;3;n;cc
994;3516;27/02/2019;63;4;s;cd
995;3240;27/02/2019;62;5;s;cd
996;4806;27/02/2019;27;3;n;d
997;1004;27/02/2019;73;1;s;cd
998;3312;27/02/2019;50;1;n;cc
999;537;27/02/2019;37;6;s;cc
1000;3571;27/02/2019;16;4;n;d
1001;;27/02/2019;114;2;s;cd
1002;;27/02/2019;115;4;n;cc
1003;4649;27/02/2019;66;2;s;cc
1004;;27/02/2019;89;6;n;d
1005;1986;27/02/2019;54;4;s;cc
1006;;27/02/2019;79;6;n;cc
1007;4724;27/02/2019;38;6;s;cd
1008;2349;27/02/2019;23;3;n;d
1009;4462;28/02/2019;24;3;;cc
1010;3392;28/02/2019;66;5;s;cc
1011;;28/02/2019;97;6;s;cc
1012;;28/02/2019;117;2;s;cd
1013;3609;28/02/2019;7;2;s;d
1014;618;28/02/2019;53;4;n;d
1015;;28/02/2019;114;5;n;cc
1016;1710;28/02/2019;52;5;n;cc
1017;;28/02/2019;106;4;n;cc
1018;3892;28/02/2019;67;1;n;cc
1019;;28/02/2019;109;1;n;cc
1020;;28/02/2019;90;6;n;cd
1021;450;28/02/2019;72;6;n;d
1022;1853;28/02/2019;59;5;n;cc
1023;1901;28/02/2019;13;4;n;cc
1024;3782;28/02/2019;16;6;n;cc
1025;1775;28/02/2019;5;3;n;d
1026;;28/02/2019;113;5;s;cc
1027;4733;28/02/2019;62;4;n;cc
1028;1829;28/02/2019;23;3;s;cc
1029;191;28/02/2019;34;1;n;cd
1030;4872;01/03/2019;7;4;s;cc
1031;1540;01/03/2019;29;5;s;cd
1032;3848;01/03/2019;67;3;s;cc
1033;;01/03/2019;118;2;n;cc
1034;3553;01/03/2019;5;4;s;d
1035;;01/03/2019;86;6;s;cc
1036;2526;01/03/2019;11;6;n;d
1037;4635;01/03/2019;2;6;n;cd
1038;2061;01/03/2019;24;4;;cc
1039;3769;01/03/2019;20;2;n;cc
1040;4023;01/03/2019;39;1;n;d
1041;3255;01/03/2019;62;3;n;cc
1042;52;01/03/2019;38;1;n;cd
1043;99;01/03/2019;13;1;n;cc
1044;4687;01/03/2019;45;3;n;cc
1045;;01/03/2019;112;6;n;cc
1046;;01/03/2019;77;3;s;d
1047;1900;01/03/2019;33;3;n;cd
1048;;01/03/2019;118;5;s;d
1049;1177;01/03/2019;68;5;n;d
1050;3811;01/03/2019;73;4;s;d
1051;2152;01/03/2019;34;6;n;d
1052;206;01/03/2019;46;2;s;cc
1053;4244;01/03/2019;24;6;n;cd
1054;;01/03/2019;87;3;n;cc
1055;;01/03/2019;112;4;n;cd
1056;4861;01/03/2019;56;1;n;cc
1057;3448;01/03/2019;59;4;n;cc
1058;4281;01/03/2019;54;6;s;d
1059;;01/03/2019;95;3;;cd
1060;;01/03/2019;103;5;s;cd
1061;;01/03/2019;84;5;s;cc
1062;4559;01/03/2019;53;5;s;cc
1063;3084;02/03/2019;21;6;s;cd
1064;1523;02/03/2019;38;6;n;cd
1065;187;02/03/2019;19;6;s;cc
1066;1270;02/03/2019;55;4;n;cc
1067;4477;02/03/2019;61;2;s;d
1068;867;02/03/2019;10;1;n;cc
1069;2423;02/03/2019;53;2;s;cd
1070;4169;02/03/2019;32;4;n;cc
1071;2186;02/03/2019;1;1;;cd
1072;;02/03/2019;107;1;;cc
1073;171;02/03/2019;7;6;;cc
1074;4457;02/03/2019;67;4;s;d
1075;2014;02/03/2019;15;5;n;d
1076;1933;02/03/2019;48;1;s;cc
1077;;02/03/2019;110;2;n;d
1078;;02/03/2019;93;4;s;cc
1079;;02/03/2019;79;1;n;d
1080;480;02/03/2019;73;4;;cd
1081;;02/03/2019;111;2;n;cd
1082;3659;02/03/2019;38;1;n;cc
1083;;02/03/2019;110;6;n;d
1084;;02/03/2019;83;5;n;cd
1085;;02/03/2019;114;5;n;cd
1086;;02/03/2019;101;3;n;cd
1087;;02/03/2019;114;1;;cd
1088;;02/03/2019;95;5;n;d
1089;;02/03/2019;100;1;n;cd
1090;;02/03/2019;95;6;n;cd
1091;4923;02/03/2019;42;2;n;cd
1092;;02/03/2019;76;2;n;cc
1093;1521;02/03/2019;56;1;n;d
1094;4551;02/03/2019;28;1;n;cc
1095;4686;02/03/2019;54;5;n;cc
1096;;02/03/2019;89;3;n;d
1097;4824;02/03/2019;55;4;n;cc
1098;592;02/03/2019;66;3;s;d
1099;1539;02/03/2019;40;6;s;cc
1100;;02/03/2019;101;3;n;d
1101;3217;02/03/2019;56;6;s;cc
1102;1442;02/03/2019;25;4;n;cc
1103;;02/03/2019;82;2;s;cd
1104;2749;02/03/2019;48;2;n;cd
1105;3714;02/03/2019;25;1;s;cc
1106;350;02/03/2019;56;4;n;cc
1107;1398;03/03/2019;53;6;s;d
1108;;03/03/2019;102;6;n;d
1109;1984;03/03/2019;12;6;s;d
1110;2778;03/03/2019;18;6;n;d
1111;4037;03/03/2019;46;2;s;d
1112;;03/03/2019;91;6;n;d
1113;;03/03/2019;110;1;;cd
1114;3151;03/03/2019;23;6;s;cc
1115;;03/03/2019;104;1;s;cc
1116;;03/03/2019;119;6;s;cc
1117;;03/03/2019;105;2;s;cc
1118;1652;03/03/2019;18;4;n;d
1119;;03/03/2019;119;5;n;cd
1120;;03/03/2019;94;6;n;d
1121;3880;03/03/2019;31;2;n;cc
1122;4951;03/03/2019;71;2;n;d
1123;1791;03/03/2019;3;3;n;cd
1124;3776;03/03/2019;33;4;n;d
1125;4070;03/03/2019;74;2;n;d
1126;1270;03/03/2019;3;3;n;cd
1127;1891;03/03/2019;9;4;n;cd
1128;;03/03/2019;83;4;n;d
1129;3474;03/03/2019;19;6;n;d
1130;;03/03/2019;109;5;s;cd
1131;4628;03/03/2019;48;3;n;d
1132;1215;03/03/2019;48;2;s;cc
1133;2463;03/03/2019;59;4;n;cd
1134;;03/03/2019;111;1;s;cd
1135;;03/03/2019;100;4;s;cc
1136;2563;03/03/2019;24;1;s;cd
1137;362;03/03/2019;57;2;n;cd
1138;;03/03/2019;91;1;s;cc
1139;3041;03/03/2019;15;4;s;cd
1140;1345;03/03/2019;45;3;n;cd
1141;2402;03/03/2019;6;5;n;cc
1142;;03/03/2019;82;4;;cd
1143;179;03/03/2019;47;3;n;d
1144;2997;03/03/2019;23;1;n;cc
1145;;03/03/2019;84;2;n;d
1146;1459;04/03/2019;12;5;n;cc
1147;4417;04/03/2019;5;5;n;d
1148;267;04/03/2019;26;3;n;cc
1149;;04/03/2019;97;6;n;d
1150;;04/03/2019;115;4;s;cd
1151;1532;04/03/2019;17;2;n;cc
1152;;04/03/2019;110;2;s;cc
1153;2239;04/03/2019;3;1;n;cc
1154;2620;04/03/2019;44;2;s;cc
1155;;04/03/2019;91;4;n;d
1156;660;04/03/2019;6;5;s;cc
1157;4394;04/03/2019;40;1;n;d
1158;;04/03/2019;76;3;n;cd
1159;731;04/03/2019;14;2;n;cc
1160;;04/03/2019;89;4;n;cc
1161;;04/03/2019;102;5;n;cc
1162;;04/03/2019;119;1;s;d
1163;2957;04/03/2019;19;1;;cd
1164;;04/03/2019;106;1;s;d
1165;3601;04/03/2019;23;1;s;cd
1166;4077;04/03/2019;41;2;s;cd
1167;2865;04/03/2019;58;3;s;cd
1168;2311;04/03/2019;26;2;n;cc
1169;4822;04/03/2019;31;2;s;cc
1170;;05/03/2019;97;4;n;cd
1171;2787;05/03/2019;53;6;s;cc
1172;;05/03/2019;100;4;n;cc
1173;1630;05/03/2019;73;4;s;cc
1174;3959;05/03/2019;58;3;n;cd
1175;1895;05/03/2019;36;2;;cc
1176;3921;05/03/2019;5;3;;cd
1177;;05/03/2019;86;4;s;d
1178;;05/03/2019;117;6;n;cc
1179;;05/03/2019;99;3;s;d
1180;2512;05/03/2019;44;3;n;d
1181;2702;05/03/2019;67;2;s;d
1182;4872;05/03/2019;43;2;n;cd
1183;3211;05/03/2019;61;3;;cc
1184;4849;05/03/2019;70;1;n;cc
1185;;05/03/2019;90;2;n;cc
1186;;05/03/2019;87;3;n;cd
1187;;06/03/2019;93;2;n;cd
1188;1813;06/03/2019;36;5;n;cc
1189;2830;06/03/2019;22;1;n;d
1190;;06/03/2019;101;1;;d
1191;3203;06/03/2019;49;1;n;d
1192;4380;06/03/2019;44;4;n;cc
1193;3232;06/03/2019;52;2;n;cc
1194;;06/03/2019;79;6;n;d
1195;;06/03/2019;96;2;n;d
1196;282;06/03/2019;10;2;n;cc
1197;463;06/03/2019;64;3;n;cc
1198;1196;06/03/2019;26;3;n;d
1199;1975;06/03/2019;29;2;n;cc
1200;3560;06/03/2019;29;1;n;cd
1201;2538;06/03/2019;42;3;s;cc
1202;3585;06/03/2019;66;2;s;cc
1203;584;06/03/2019;8;2;n;cc
1204;;07/03/2019;103;5;s;cc
1205;;07/03/2019;104;4;n;d
1206;1839;07/03/2019;9;2;s;cc
1207;4121;07/03/2019;70;1;n;cd
1208;;07/03/2019;84;4;s;d
1209;;07/03/2019;107;5;n;cd
1210;3937;07/03/2019;72;4;s;cc
1211;;07/03/2019;116;5;n;cc
1212;;07/03/2019;103;5;s;d
1213;;07/03/2019;76;3;n;d
1214;;07/03/2019;84;1;s;d
1215;3207;07/03/2019;67;6;n;cd
1216;;08/03/2019;115;1;;cd
1217;2655;08/03/2019;37;4;s;cc
1218;;08/03/2019;114;6;s;cc
1219;1166;08/03/2019;65;3;s;cc
1220;;08/03/2019;99;6;s;cc
1221;;08/03/2019;81;4;n;cc
1222;4093;08/03/2019;55;3;n;cc
1223;;08/03/2019;106;4;n;cd
1224;633;08/03/2019;36;3;n;cd
1225;4871;08/03/2019;32;5;n;d
1226;;08/03/2019;115;6;n;cd
1227;2906;08/03/2019;73;1;n;cd
1228;;08/03/2019;113;3;n;cc
1229;432;08/03/2019;3;1;n;cc
1230;;08/03/2019;80;2;n;cd
1231;3056;08/03/2019;30;2;n;cc
1232;;08/03/2019;78;4;n;cd
1233;;08/03/2019;98;6;s;d
1234;1979;08/03/2019;18;1;n;d
1235;2173;08/03/2019;11;6;n;cd
1236;422;09/03/2019;41;6;n;cc
1237;3178;09/03/2019;45;4;n;cd
1238;3243;09/03/2019;66;5;n;cc
1239;;09/03/2019;112;1;n;cd
1240;305;09/03/2019;70;6;n;cd
1241;;09/03/2019;113;1;n;cc
1242;1964;09/03/2019;40;5;n;cc
1243;;09/03/2019;109;6;s;d
1244;555;09/03/2019;31;6;s;d
1245;;09/03/2019;83;1;s;cd
1246;880;09/03/2019;24;4;s;d
1247;;09/03/2019;107;3;n;cc
1248;;09/03/2019;86;1;s;d
1249;421;09/03/2019;32;1;n;cc
1250;;09/03/2019;93;6;s;d
1251;983;09/03/2019;51;5;n;cd
1252;2765;09/03/2019;62;3;;cc
1253;;09/03/2019;87;1;s;cd
1254;1205;09/03/2019;13;3;n;cd
1255;3511;09/03/2019;27;2;s;cd
1256;;09/03/2019;82;6;n;cd
1257;4474;09/03/2019;15;4;n;cd
1258;;10/03/2019;97;2;n;d
1259;;10/03/2019;81;5;n;cc
1260;2299;10/03/2019;4;3;n;d
1261;4853;10/03/2019;56;4;n;cc
1262;3900;10/03/2019;3;4;n;cc
1263;3137;10/03/2019;47;2;n;cc
1264;;10/03/2019;97;6;n;d
1265;;10/03/2019;97;5;n;cd
1266;2341;10/03/2019;41;1;s;cc
1267;;10/03/2019;96;1;n;cc
1268;4088;10/03/2019;61;1;s;cd
1269;1214;10/03/2019;23;1;n;cd
1270;1414;10/03/2019;1;1;s;d
1271;1954;10/03/2019;55;4;n;cd
1272;1771;10/03/2019;27;3;;d
1273;1738;10/03/2019;8;2;n;cc
1274;;10/03/2019;88;6;n;cc
1275;4466;10/03/2019;39;5;n;cd
1276;;10/03/2019;99;2;n;cc
1277;;10/03/2019;114;2;n;d
1278;;10/03/2019;117;2;n;d
1279;;10/03/2019;112;3;;cc
1280;3559;11/03/2019;68;5;n;d
1281;;11/03/2019;110;5;n;cd
1282;4587;11/03/2019;15;5;n;cc
1283;2363;11/03/2019;43;4;n;cc
1284;;11/03/2019;91;4;n;d
1285;1110;11/03/2019;24;4;n;cd
1286;2917;11/03/2019;58;4;n;cd
1287;;11/03/2019;84;5;n;d
1288;;11/03/2019;108;2;n;cc
1289;3008;11/03/2019;75;6;n;cc
1290;1150;11/03/2019;22;1;s;d
1291;;11/03/2019;108;3;s;cd
1292;3832;11/03/2019;46;2;n;cc
1293;4187;11/03/2019;32;5;s;cc
1294;276;11/03/2019;71;3;n;d
1295;;11/03/2019;90;5;s;d
1296;;12/03/2019;81;3;n;cc
1297;3893;12/03/2019;3;1;s;d
1298;4204;12/03/2019;25;5;n;d
1299;;12/03/2019;76;4;s;d
1300;2086;12/03/2019;29;6;n;cd
1301;;12/03/2019;85;2;s;cc
1302;;12/03/2019;80;3;n;cd
1303;2908;12/03/2019;41;5;s;d
1304;;12/03/2019;85;4;n;cc
1305;4451;13/03/2019;69;5;;d
1306;3661;13/03/2019;65;3;s;cd
1307;;13/03/2019;119;6;s;cc
1308;1316;13/03/2019;30;5;s;cd
1309;1522;13/03/2019;39;5;s;cc
1310;1948;13/03/2019;70;2;n;cc
1311;1277;13/03/2019;20;6;n;cc
1312;3985;13/03/2019;23;6;n;d
1313;;13/03/2019;90;3;n;cd
1314;;13/03/2019;81;6;n;cc
1315;2168;13/03/2019;69;6;n;cd
1316;976;13/03/2019;29;3;n;cc
1317;4347;13/03/2019;10;5;n;cc
1318;;13/03/2019;77;5;n;cc
1319;656;13/03/2019;43;5;n;d
1320;313;13/03/2019;72;4;n;d
1321;3874;13/03/2019;62;2;n;cc
1322;353;13/03/2019;64;4;s;cc
1323;;13/03/2019;103;6;n;d
1324;752;13/03/2019;20;5;s;d
1325;391;13/03/2019;63;4;n;cd
1326;;13/03/2019;78;4;s;cc
1327;4497;14/03/2019;58;6;s;d
1328;;14/03/2019;104;2;s;cc
1329;1143;14/03/2019;60;2;n;cd
1330;4635;14/03/2019;67;4;s;cc
1331;1300;14/03/2019;33;6;s;cd
1332;;14/03/2019;113;4;n;d
1333;1386;14/03/2019;25;2;n;cc
1334;;14/03/2019;88;4;;d
1335;170;14/03/2019;69;4;n;cc
1336;3769;14/03/2019;66;2;n;cd
1337;;14/03/2019;118;4;n;cc
1338;;14/03/2019;114;5;n;cc
1339;;14/03/2019;90;1;n;cc
1340;4715;14/03/2019;13;6;n;cc
1341;;14/03/2019;113;3;n;cd
1342;;14/03/2019;89;6;s;cc
1343;3609;14/03/2019;33;4;n;cc
1344;;14/03/2019;101;2;s;d
1345;372;14/03/2019;10;6;n;cc
1346;1205;15/03/2019;63;1;s;cd
1347;;15/03/2019;112;5;n;cc
1348;1829;15/03/2019;6;4;s;cc
1349;;15/03/2019;117;5;n;d
1350;4049;15/03/2019;8;1;n;d
1351;2991;15/03/2019;4;4;n;cd
1352;1793;15/03/2019;28;6;n;d
1353;3182;15/03/2019;57;4;n;d
1354;4922;15/03/2019;28;2;s;d
1355;2195;15/03/2019;22;3;;cc
1356;;15/03/2019;116;6;s;d
1357;2760;15/03/2019;69;1;s;cc
1358;995;15/03/2019;22;2;s;cc
1359;;15/03/2019;89;3;s;cc
1360;1619;15/03/2019;48;3;n;cd
1361;3931;15/03/2019;72;3;s;d
1362;2052;15/03/2019;63;2;n;cc
1363;;16/03/2019;89;2;s;cc
1364;3870;16/03/2019;68;2;n;cd
1365;;16/03/2019;82;4;s;cc
1366;678;16/03/2019;35;2;n;cc
1367;4325;16/03/2019;4;3;s;cd
1368;;16/03/2019;95;6;s;cc
1369;469;16/03/2019;12;1;n;cc
1370;;16/03/2019;90;6;s;d
1371;4309;16/03/2019;13;4;n;cc
1372;;16/03/2019;112;5;s;cc
1373;1057;16/03/2019;10;6;n;d
1374;;16/03/2019;77;3;;d
1375;2325;16/03/2019;36;1;n;cd
1376;;16/03/2019;119;6;n;d
1377;4155;16/03/2019;16;2;n;cd
1378;779;16/03/2019;61;5;n;d
1379;;16/03/2019;89;4;n;cc
1380;711;16/03/2019;68;5;n;cc
1381;192;16/03/2019;56;4;;cc
1382;;16/03/2019;118;3;n;d
1383;71;16/03/2019;72;6;n;cd
1384;;16/03/2019;85;3;n;cd
1385;1375;16/03/2019;37;1;n;cd
1386;4506;16/03/2019;60;6;n;cc
1387;;17/03/2019;108;5;n;cc
1388;2829;17/03/2019;15;3;n;cc
